OTU	Domain	Phylum	Class	Order	Family	Genus	Species	Abundance
OTU4.0691919681889e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Perlucidibaca	Ambiguous_taxa	76
OTU2.14398857769051e+32	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Flaviaesturariibacter	NA	4
OTU7.80439997907788e+32	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Nocardiopsaceae	Nocardiopsis	Ambiguous_taxa	105
OTU5.24539849813102e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	NA	NA	41
OTU2.81541617160403e+32	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	NA	5
OTU3.51015493067127e+32	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Ambiguous_taxa	80
OTU4.49907194166798e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Comamonas	uncultured Comamonas sp.	648
OTU1.82784296209984e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium	uncultured bacterium	31
OTU9.50652796694886e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Ambiguous_taxa	2333
OTU9.92104265154111e+32	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	NA	128
OTU6.23530333078854e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	uncultured bacterium	68
OTU5.1756668150804e+32	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Brochothrix	NA	306
OTU4.03401248560211e+32	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	[Ruminococcus]_gnavus_group	uncultured organism	217
OTU7.26118074397128e+32	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Tessaracoccus	NA	82
OTU6.02810113292953e+32	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	uncultured bacterium	269
OTU3.19603075610022e+32	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium_1	uncultured bacterium	566
OTU3.12440618643325e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	NA	57
OTU3.51708845535217e+32	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA	154
OTU6.8929746707526e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	1174-901-12	uncultured bacterium	962
OTU9.13234788155705e+32	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	uncultured bacterium	86
OTU3.59163102711584e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium	Ambiguous_taxa	1211
OTU8.9499888138328e+32	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	uncultured bacterium	152
OTU7.54182182003461e+32	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	NA	217
OTU3.55850760549032e+32	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Friedmanniella	uncultured bacterium	1357
OTU8.47312536204559e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Ambiguous_taxa	5856
OTU9.73982681916251e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	MN_122.2a	uncultured bacterium	37
OTU5.95809622875656e+31	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	NA	345
OTU6.45544688393926e+32	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	uncultured bacterium	40
OTU3.51076519971727e+31	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Tepidimonas	Ambiguous_taxa	7
OTU7.83229230315197e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Pantoea	NA	50
OTU4.45478994513937e+32	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Abiotrophia	uncultured bacterium	1194
OTU5.84150696296419e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	uncultured	uncultured_bacterium	uncultured bacterium	79
OTU7.83796664396497e+32	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	uncultured bacterium	127
OTU1.6212885232769e+32	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_UCG-008	uncultured bacterium	14
OTU5.54057200410355e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured	NA	888
OTU2.05309571865833e+32	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Ambiguous_taxa	381
OTU5.39312232124768e+32	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Ambiguous_taxa	10
OTU1.77438315403283e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Rickettsiella	Ambiguous_taxa	622
OTU2.43290487950656e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA	1044
OTU9.20896837579907e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodopseudomonas	NA	410
OTU5.77087251387844e+31	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	NA	106
OTU2.29945936064507e+32	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Propionicicella	Ambiguous_taxa	8
OTU1.60934461509409e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA	310
OTU7.99981971850343e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Ambiguous_taxa	2302
OTU8.06736835519999e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	NA	10
OTU8.22357168876717e+32	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoanaerobaculum	NA	12
OTU9.48917794827864e+31	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA	1512
OTU6.91625881574584e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	uncultured	NA	78
OTU7.79588022369978e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA	NA	19
OTU5.89993824289095e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium	Ambiguous_taxa	137
OTU7.25409841250297e+32	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Desemzia	uncultured bacterium	26
OTU8.09191906327761e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Ambiguous_taxa	1872
OTU3.15453700504523e+32	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	uncultured bacterium	13
OTU1.0031403732853e+30	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA	79
OTU4.75518914899844e+31	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA	1994
OTU7.40878281841329e+32	Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	Ambiguous_taxa	85
OTU4.76594849951926e+32	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	uncultured bacterium	113
OTU3.40758002842296e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Ambiguous_taxa	2094
OTU3.87488123218294e+32	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	NA	146
OTU9.31990766206752e+32	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	NA	232
OTU7.11843686687203e+32	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa	uncultured bacterium	122
OTU2.69989119728145e+31	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA	149
OTU1.89556034346115e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA	4
OTU6.33040545837481e+32	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavisolibacter	Ambiguous_taxa	1017
OTU6.82116982658002e+32	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	NA	79
OTU1.44979499594662e+31	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Geodermatophilaceae	Geodermatophilus	NA	62
OTU3.78985563748547e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Craurococcus	uncultured bacterium	979
OTU2.1764709302181e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium	Ambiguous_taxa	2
OTU9.34744614604376e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseococcus	NA	145
OTU1.33654240709674e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ochrobactrum	Ambiguous_taxa	2
OTU9.34302441810171e+32	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	NA	161
OTU1.81020807233299e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Neisseriaceae	uncultured	uncultured bacterium	112
OTU7.53154785307245e+32	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Spirosomaceae	Dyadobacter	NA	130
OTU4.11965628220532e+32	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	Proteiniclasticum	uncultured bacterium	1
OTU7.45870021943123e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Ambiguous_taxa	314
OTU5.72424186169911e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Cupriavidus	Ambiguous_taxa	608
OTU4.81712059762689e+32	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	uncultured bacterium	74
OTU9.92994102612368e+32	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	NA	29
OTU6.91278803498115e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Ambiguous_taxa	998
OTU6.31768130643955e+32	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Sporosarcina	Sporosarcina pasteurii	63
OTU9.39592044629588e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	NA	96
OTU3.49487382904904e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Ambiguous_taxa	6
OTU4.82869601947765e+32	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Dietziaceae	Dietzia	uncultured bacterium	72
OTU6.66172464083413e+32	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Aliicoccus	NA	63
OTU2.85395606785887e+32	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	uncultured bacterium	1522
OTU8.35871877706719e+32	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella	Ambiguous_taxa	825
OTU3.62711418037431e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Pantoea	NA	1768
OTU9.74651637329568e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Ambiguous_taxa	45
OTU1.03192080693912e+32	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Tumebacillus	uncultured bacterium	700
OTU2.35503024132427e+32	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Ambiguous_taxa	1
OTU1.28956482832539e+32	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XI	Peptoniphilus	uncultured bacterium	46
OTU3.83547029931869e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	Ambiguous_taxa	6
OTU1.50923534046676e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	1174-901-12	uncultured bacterium	318
OTU7.4205508446493e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	Ambiguous_taxa	53
OTU1.82222056312593e+32	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA	803
OTU6.27345973054826e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium	Ambiguous_taxa	31
OTU8.13452160874206e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodopirillaceae	Defluviicoccus	uncultured bacterium	58
OTU9.0625197630894e+32	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Leucobacter	uncultured bacterium	42
OTU6.71001402601114e+32	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	uncultured bacterium	291
OTU6.37204750550172e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Ambiguous_taxa	8
OTU4.61936208779257e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	NA	66
OTU1.18169306496789e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	Thauera	uncultured bacterium	21
OTU4.66617100813561e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	uncultured bacterium	135
OTU4.34465803115454e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Ambiguous_taxa	112
OTU9.76267696233393e+32	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA	9
OTU2.14197148645209e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Ambiguous_taxa	8
OTU8.64043427003672e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Aquabacterium	Ambiguous_taxa	46
OTU6.65412021856255e+32	Bacteria	Cyanobacteria	Oxyphotobacteria	Nostocales	Chroococcidiopsaceae	uncultured	uncultured bacterium	311
OTU1.87244516673704e+32	Bacteria	Cyanobacteria	Oxyphotobacteria	Nostocales	Chroococcidiopsaceae	uncultured	uncultured bacterium	586
OTU1.46840659124855e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	uncultured	NA	24
OTU6.48536301338467e+32	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	uncultured bacterium	37
OTU5.99675791531393e+32	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Microlunatus	uncultured bacterium	449
OTU5.89300672317613e+32	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium_1	Ambiguous_taxa	236
OTU4.81072863095726e+32	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	uncultured	uncultured bacterium	97
OTU9.18799805811869e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	NA	5
OTU2.18565936743889e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA	1978
OTU5.50471431995135e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	NA	NA	294
OTU9.19848165298052e+32	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	uncultured bacterium	26
OTU6.5424330205229e+32	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	uncultured bacterium	144
OTU3.44072397276069e+32	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Tsukamurellaceae	Tsukamurella	NA	742
OTU3.38404902132659e+32	Bacteria	Actinobacteria	Actinobacteria	Frankiales	uncultured	uncultured_actinobacterium	uncultured actinobacterium	39
OTU4.78334141523142e+32	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	Ambiguous_taxa	17
OTU3.28412396613029e+32	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	uncultured bacterium	3
OTU1.88766587135447e+32	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavihumibacter	Ambiguous_taxa	93
OTU9.73202799081861e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium	Ambiguous_taxa	1072
OTU5.20158660464762e+32	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Pseudopropionibacterium	uncultured bacterium	72
OTU8.04616239375448e+31	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	Terrabacter	NA	236
OTU5.84282109337259e+32	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Propioniciclava	Ambiguous_taxa	103
OTU2.339623369453e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Craurococcus	uncultured bacterium	1099
OTU5.23358564162535e+32	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Cellulomonadaceae	NA	NA	85
OTU6.08478187146041e+32	Bacteria	Actinobacteria	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae	Rubrobacter	Ambiguous_taxa	6
OTU8.6223863670082e+32	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Spirosomaceae	Dyadobacter	Ambiguous_taxa	654
OTU9.27274140687285e+32	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured	NA	52
OTU9.02143439979664e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	Ambiguous_taxa	29
OTU1.88946061696679e+32	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	9496
OTU4.76693951388278e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Ambiguous_taxa	177
OTU1.79037232471572e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA	NA	105
OTU1.08973027281841e+32	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Ambiguous_taxa	328
OTU8.54656782959591e+32	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	uncultured_bacterium	uncultured bacterium	15
OTU1.77324547965249e+32	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_9	uncultured bacterium	2760
OTU2.12593147563002e+32	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Catenibacterium	uncultured bacterium	724
OTU6.15128239606175e+32	Bacteria	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	Blastocatella	uncultured Acidobacteria bacterium	377
